"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"08/05/2022";"0000";"21,3";"22,9";"21,3";"80,0";"80,0";"74,0";"17,7";"18,1";"17,6";"1017,7";"1017,7";"1017,4";"1,6";"306,0";"5,7";"";"0,4"
"08/05/2022";"0100";"22,6";"22,7";"21,2";"75,0";"81,0";"75,0";"18,0";"18,6";"17,8";"1017,7";"1017,7";"1017,5";"1,8";"259,0";"4,5";"";"0,0"
"08/05/2022";"0200";"22,2";"22,9";"22,2";"78,0";"78,0";"74,0";"18,2";"18,4";"17,8";"1017,6";"1017,7";"1017,6";"2,9";"282,0";"6,4";"";"0,0"
"08/05/2022";"0300";"22,1";"22,1";"21,7";"77,0";"80,0";"77,0";"17,9";"18,2";"17,8";"1017,1";"1017,6";"1017,1";"1,6";"290,0";"6,4";"";"0,0"
"08/05/2022";"0400";"22,7";"22,8";"22,0";"74,0";"79,0";"74,0";"17,7";"18,5";"17,7";"1016,7";"1017,1";"1016,7";"2,6";"211,0";"4,8";"";"0,0"
"08/05/2022";"0500";"22,2";"22,7";"22,1";"78,0";"78,0";"73,0";"18,1";"18,2";"17,5";"1016,4";"1016,7";"1016,3";"1,1";"228,0";"4,3";"";"0,0"
"08/05/2022";"0600";"21,4";"22,2";"21,4";"83,0";"83,0";"78,0";"18,4";"18,5";"18,0";"1016,1";"1016,4";"1016,1";"1,9";"300,0";"4,0";"";"0,4"
"08/05/2022";"0700";"20,8";"21,4";"20,8";"88,0";"88,0";"83,0";"18,7";"18,9";"18,2";"1015,7";"1016,1";"1015,7";"2,7";"206,0";"5,9";"";"1,2"
"08/05/2022";"0800";"20,9";"21,0";"20,7";"90,0";"90,0";"88,0";"19,2";"19,2";"18,6";"1015,9";"1016,0";"1015,7";"1,3";"245,0";"6,1";"";"0,2"
"08/05/2022";"0900";"20,7";"21,0";"20,7";"91,0";"91,0";"90,0";"19,1";"19,3";"19,1";"1016,4";"1016,4";"1015,9";"1,2";"325,0";"3,6";"";"0,2"
"08/05/2022";"1000";"21,0";"21,1";"20,6";"90,0";"91,0";"90,0";"19,4";"19,6";"19,0";"1016,9";"1016,9";"1016,4";"1,2";"348,0";"3,4";"7,80";"0,0"
"08/05/2022";"1100";"20,5";"21,1";"20,2";"91,0";"91,0";"89,0";"19,0";"19,4";"18,6";"1017,6";"1017,6";"1016,9";"1,2";"348,0";"4,9";"152,60";"8,2"
"08/05/2022";"1200";"21,4";"21,7";"20,5";"88,0";"92,0";"88,0";"19,4";"20,1";"18,9";"1018,2";"1018,2";"1017,6";"1,0";"40,0";"2,1";"457,90";"0,8"
"08/05/2022";"1300";"24,8";"25,0";"21,4";"75,0";"89,0";"75,0";"20,1";"22,0";"19,3";"1018,3";"1018,4";"1018,2";"1,5";"95,0";"2,7";"1952,60";"0,2"
"08/05/2022";"1400";"22,6";"25,3";"22,4";"80,0";"80,0";"74,0";"18,9";"21,0";"18,6";"1017,9";"1018,3";"1017,9";"2,5";"179,0";"4,4";"1961,20";"0,0"
"08/05/2022";"1500";"23,6";"24,3";"22,4";"77,0";"82,0";"75,0";"19,2";"20,1";"18,8";"1017,0";"1017,9";"1017,0";"3,1";"106,0";"6,2";"1467,30";"0,0"
"08/05/2022";"1600";"22,8";"24,3";"22,8";"80,0";"82,0";"77,0";"19,2";"20,6";"18,9";"1016,5";"1017,0";"1016,5";"4,8";"141,0";"7,0";"1668,70";"0,0"
"08/05/2022";"1700";"23,1";"24,0";"22,8";"81,0";"82,0";"79,0";"19,8";"20,6";"19,1";"1016,0";"1016,5";"1016,0";"5,1";"135,0";"8,1";"1525,90";"0,0"
"08/05/2022";"1800";"23,6";"24,6";"23,1";"77,0";"82,0";"75,0";"19,3";"20,4";"19,2";"1015,9";"1016,0";"1015,7";"4,2";"131,0";"6,8";"2250,50";"0,0"
"08/05/2022";"1900";"22,8";"23,9";"22,8";"80,0";"80,0";"77,0";"19,2";"19,7";"19,0";"1016,0";"1016,0";"1015,9";"2,5";"121,0";"5,8";"1001,90";"0,0"
"08/05/2022";"2000";"22,0";"22,9";"22,0";"82,0";"82,0";"79,0";"18,8";"19,3";"18,7";"1016,3";"1016,3";"1016,0";"1,5";"124,0";"4,4";"246,50";"0,0"
"08/05/2022";"2100";"21,6";"22,0";"21,6";"83,0";"83,0";"81,0";"18,6";"18,8";"18,4";"1016,6";"1016,6";"1016,3";"2,9";"122,0";"4,2";"10,50";"0,0"
"08/05/2022";"2200";"21,7";"22,0";"21,3";"80,0";"84,0";"80,0";"18,1";"18,8";"18,1";"1016,8";"1016,8";"1016,6";"2,7";"120,0";"5,0";"";"0,0"
"08/05/2022";"2300";"22,0";"22,1";"21,6";"77,0";"80,0";"77,0";"17,8";"18,4";"17,7";"1017,4";"1017,4";"1016,8";"1,7";"107,0";"3,9";"";"0,0"
"09/05/2022";"0000";"22,0";"22,3";"21,9";"77,0";"77,0";"76,0";"17,6";"18,0";"17,5";"1017,4";"1017,5";"1017,4";"0,8";"50,0";"3,1";"";"0,0"
"09/05/2022";"0100";"21,9";"22,0";"21,8";"76,0";"77,0";"76,0";"17,6";"17,7";"17,5";"1017,4";"1017,5";"1017,3";"1,7";"84,0";"3,8";"";"0,0"
"09/05/2022";"0200";"21,6";"21,9";"21,6";"76,0";"77,0";"76,0";"17,3";"17,6";"17,2";"1017,5";"1017,5";"1017,4";"0,6";"6,0";"4,0";"";"0,0"
"09/05/2022";"0300";"21,7";"21,9";"21,5";"76,0";"77,0";"76,0";"17,3";"17,6";"17,2";"1017,4";"1017,5";"1017,2";"0,7";"26,0";"2,2";"";"0,0"
"09/05/2022";"0400";"21,5";"21,9";"21,5";"75,0";"76,0";"75,0";"16,9";"17,3";"16,9";"1016,9";"1017,4";"1016,9";"0,9";"322,0";"2,3";"";"0,0"
"09/05/2022";"0500";"21,6";"21,7";"21,0";"74,0";"76,0";"74,0";"16,8";"17,1";"16,5";"1016,6";"1016,9";"1016,6";"0,7";"46,0";"1,9";"";"0,0"
"09/05/2022";"0600";"21,4";"21,8";"21,4";"75,0";"75,0";"73,0";"16,8";"17,0";"16,5";"1016,1";"1016,6";"1016,1";"0,5";"26,0";"2,7";"";"0,0"
"09/05/2022";"0700";"20,5";"21,5";"20,5";"79,0";"79,0";"75,0";"16,7";"17,0";"16,6";"1015,8";"1016,1";"1015,8";"0,8";"315,0";"1,9";"";"0,0"
"09/05/2022";"0800";"21,0";"21,0";"20,2";"77,0";"80,0";"77,0";"16,8";"17,0";"16,7";"1015,8";"1015,8";"1015,7";"1,0";"11,0";"2,2";"";"0,0"
"09/05/2022";"0900";"20,9";"21,3";"20,9";"75,0";"77,0";"74,0";"16,3";"16,9";"16,3";"1016,1";"1016,1";"1015,8";"1,9";"3,0";"4,4";"";"0,0"
"09/05/2022";"1000";"21,2";"21,3";"20,9";"77,0";"77,0";"75,0";"17,1";"17,1";"16,4";"1016,8";"1016,8";"1016,1";"1,1";"13,0";"4,6";"84,80";"0,0"
"09/05/2022";"1100";"23,1";"23,2";"21,2";"73,0";"77,0";"73,0";"18,0";"18,4";"17,1";"1017,5";"1017,5";"1016,8";"1,1";"20,0";"3,9";"841,60";"0,0"
"09/05/2022";"1200";"24,4";"24,4";"22,7";"68,0";"73,0";"66,0";"18,2";"18,4";"16,9";"1018,0";"1018,0";"1017,5";"1,5";"59,0";"4,5";"1520,50";"0,0"
"09/05/2022";"1300";"25,0";"26,1";"24,4";"61,0";"69,0";"61,0";"17,0";"18,8";"17,0";"1018,3";"1018,4";"1018,0";"1,4";"88,0";"3,7";"2105,70";"0,0"
"09/05/2022";"1400";"26,7";"26,7";"25,0";"62,0";"63,0";"57,0";"19,0";"19,0";"16,7";"1017,8";"1018,4";"1017,8";"1,9";"125,0";"3,6";"2596,30";"0,0"
"09/05/2022";"1500";"24,9";"26,8";"24,8";"62,0";"63,0";"57,0";"17,0";"18,8";"16,7";"1017,2";"1017,8";"1017,2";"2,1";"139,0";"3,0";"2798,30";"0,0"
"09/05/2022";"1600";"24,6";"25,7";"24,6";"61,0";"64,0";"60,0";"16,6";"18,2";"16,4";"1016,6";"1017,2";"1016,6";"2,1";"158,0";"4,0";"2744,00";"0,0"
"09/05/2022";"1700";"24,0";"24,7";"23,9";"63,0";"65,0";"59,0";"16,5";"17,3";"15,7";"1015,9";"1016,6";"1015,9";"3,4";"157,0";"5,2";"2418,60";"0,0"
"09/05/2022";"1800";"23,6";"24,2";"23,3";"66,0";"67,0";"62,0";"16,9";"17,6";"16,1";"1015,5";"1015,9";"1015,5";"3,1";"156,0";"5,2";"1877,20";"0,0"
"09/05/2022";"1900";"23,0";"23,8";"22,6";"70,0";"71,0";"65,0";"17,3";"17,4";"16,6";"1015,5";"1015,6";"1015,4";"3,8";"141,0";"5,7";"1074,50";"0,0"
"09/05/2022";"2000";"21,8";"23,0";"21,8";"73,0";"73,0";"70,0";"16,7";"17,4";"16,7";"1015,8";"1015,8";"1015,5";"3,6";"140,0";"5,7";"105,20";"0,0"
"09/05/2022";"2100";"21,6";"21,9";"21,5";"74,0";"74,0";"73,0";"16,6";"16,8";"16,6";"1016,1";"1016,1";"1015,8";"3,2";"145,0";"4,9";"7,40";"0,0"
"09/05/2022";"2200";"21,6";"21,6";"21,4";"73,0";"74,0";"72,0";"16,5";"16,5";"16,2";"1016,5";"1016,5";"1016,1";"3,3";"132,0";"4,9";"";"0,0"
"09/05/2022";"2300";"21,4";"21,6";"21,3";"74,0";"74,0";"72,0";"16,7";"16,8";"16,3";"1016,8";"1016,8";"1016,5";"4,0";"125,0";"5,5";"";"0,0"
"10/05/2022";"0000";"21,7";"21,7";"21,4";"74,0";"75,0";"74,0";"17,0";"17,0";"16,6";"1016,9";"1017,0";"1016,8";"3,7";"120,0";"5,4";"";"0,0"
"10/05/2022";"0100";"22,2";"22,2";"21,5";"72,0";"74,0";"72,0";"17,0";"17,2";"16,5";"1016,9";"1017,0";"1016,9";"2,5";"93,0";"6,5";"";"0,0"
"10/05/2022";"0200";"22,0";"22,3";"21,9";"69,0";"72,0";"69,0";"16,0";"17,0";"15,9";"1016,8";"1016,9";"1016,8";"0,8";"63,0";"5,2";"";"0,0"
"10/05/2022";"0300";"21,1";"22,0";"21,1";"72,0";"72,0";"69,0";"15,9";"16,2";"15,9";"1016,4";"1016,8";"1016,4";"0,6";"35,0";"3,1";"";"0,0"
"10/05/2022";"0400";"21,0";"21,3";"21,0";"71,0";"72,0";"70,0";"15,4";"16,0";"15,4";"1015,9";"1016,4";"1015,9";"0,7";"26,0";"2,6";"";"0,0"
"10/05/2022";"0500";"21,1";"21,2";"20,7";"70,0";"72,0";"70,0";"15,4";"15,9";"15,3";"1015,4";"1015,9";"1015,4";"0,7";"9,0";"2,6";"";"0,0"
"10/05/2022";"0600";"20,6";"21,1";"20,5";"73,0";"73,0";"70,0";"15,6";"15,6";"15,2";"1014,6";"1015,4";"1014,6";"1,1";"351,0";"3,2";"";"0,0"
"10/05/2022";"0700";"20,3";"20,6";"20,1";"75,0";"76,0";"73,0";"15,8";"15,9";"15,5";"1014,2";"1014,6";"1014,2";"0,9";"1,0";"3,2";"";"0,0"
"10/05/2022";"0800";"20,6";"20,7";"20,3";"77,0";"77,0";"74,0";"16,3";"16,4";"15,9";"1014,0";"1014,2";"1014,0";"1,7";"10,0";"3,2";"";"0,0"
"10/05/2022";"0900";"20,0";"20,6";"19,9";"77,0";"78,0";"77,0";"15,8";"16,5";"15,8";"1014,4";"1014,4";"1014,0";"0,7";"349,0";"2,9";"";"0,0"
"10/05/2022";"1000";"20,7";"20,8";"20,0";"74,0";"77,0";"73,0";"16,0";"16,0";"15,6";"1014,9";"1014,9";"1014,4";"1,2";"18,0";"2,8";"48,90";"0,0"
"10/05/2022";"1100";"21,9";"22,0";"20,8";"71,0";"74,0";"71,0";"16,5";"16,8";"16,0";"1015,2";"1015,2";"1014,9";"1,2";"15,0";"2,8";"343,60";"0,0"
"10/05/2022";"1200";"22,8";"23,2";"21,8";"69,0";"72,0";"67,0";"16,7";"17,1";"16,1";"1015,7";"1015,7";"1015,2";"2,3";"9,0";"4,8";"1029,90";"0,0"
"10/05/2022";"1300";"23,7";"24,2";"22,6";"71,0";"71,0";"66,0";"18,1";"18,1";"16,3";"1015,7";"1015,9";"1015,7";"1,8";"95,0";"5,2";"1424,90";"0,0"
"10/05/2022";"1400";"24,9";"25,6";"23,4";"62,0";"73,0";"62,0";"17,2";"19,2";"17,2";"1015,0";"1015,7";"1015,0";"1,6";"78,0";"4,2";"2208,90";"0,0"
"10/05/2022";"1500";"26,8";"26,9";"24,5";"61,0";"66,0";"60,0";"18,7";"19,4";"17,0";"1014,2";"1015,0";"1014,2";"2,5";"120,0";"3,9";"2427,80";"0,0"
"10/05/2022";"1600";"25,0";"27,1";"24,7";"66,0";"66,0";"60,0";"18,2";"19,2";"17,5";"1013,1";"1014,2";"1013,1";"3,4";"136,0";"5,0";"2669,10";"0,0"
"10/05/2022";"1700";"25,5";"26,2";"24,2";"67,0";"68,0";"61,0";"18,9";"19,4";"17,0";"1012,4";"1013,1";"1012,4";"2,3";"136,0";"4,7";"2342,00";"0,0"
"10/05/2022";"1800";"23,9";"25,8";"23,9";"71,0";"71,0";"64,0";"18,5";"19,2";"17,9";"1012,1";"1012,4";"1012,1";"3,5";"126,0";"5,0";"1173,70";"0,0"
"10/05/2022";"1900";"23,4";"24,0";"23,3";"77,0";"77,0";"71,0";"19,0";"19,0";"18,2";"1012,0";"1012,1";"1012,0";"5,9";"122,0";"8,2";"417,80";"0,0"
"10/05/2022";"2000";"23,1";"23,5";"23,0";"78,0";"78,0";"76,0";"19,0";"19,4";"18,8";"1012,1";"1012,2";"1012,0";"5,2";"113,0";"8,1";"226,70";"0,0"
"10/05/2022";"2100";"22,6";"23,2";"22,6";"77,0";"78,0";"75,0";"18,4";"19,1";"18,1";"1012,5";"1012,5";"1012,1";"5,1";"100,0";"8,2";"9,10";"0,0"
"10/05/2022";"2200";"22,7";"22,7";"22,6";"75,0";"77,0";"75,0";"18,1";"18,5";"18,0";"1012,8";"1012,8";"1012,5";"1,6";"94,0";"7,8";"";"0,0"
"10/05/2022";"2300";"22,9";"22,9";"22,6";"74,0";"76,0";"74,0";"17,9";"18,2";"17,9";"1013,0";"1013,1";"1012,8";"2,7";"68,0";"5,1";"";"0,0"
"11/05/2022";"0000";"22,5";"22,9";"22,5";"75,0";"75,0";"73,0";"17,9";"18,0";"17,7";"1012,9";"1013,1";"1012,8";"1,8";"76,0";"5,4";"";"0,0"
"11/05/2022";"0100";"22,3";"22,5";"22,2";"76,0";"76,0";"75,0";"17,9";"18,0";"17,7";"1012,8";"1012,9";"1012,7";"1,8";"14,0";"5,0";"";"0,0"
"11/05/2022";"0200";"21,9";"22,3";"21,8";"79,0";"79,0";"76,0";"18,1";"18,3";"17,9";"1012,7";"1012,9";"1012,7";"1,4";"5,0";"4,4";"";"0,0"
"11/05/2022";"0300";"22,0";"22,0";"21,7";"78,0";"79,0";"78,0";"18,0";"18,1";"17,9";"1012,4";"1012,8";"1012,4";"1,6";"13,0";"4,2";"";"0,0"
"11/05/2022";"0400";"21,8";"22,0";"21,4";"78,0";"79,0";"77,0";"17,8";"18,0";"17,6";"1012,0";"1012,4";"1012,0";"1,1";"9,0";"3,1";"";"0,0"
"11/05/2022";"0500";"21,8";"22,1";"21,8";"79,0";"79,0";"76,0";"17,9";"18,0";"17,6";"1011,1";"1012,0";"1011,1";"1,0";"78,0";"3,9";"";"0,0"
"11/05/2022";"0600";"21,4";"21,9";"21,3";"82,0";"82,0";"79,0";"18,2";"18,3";"17,9";"1010,5";"1011,1";"1010,5";"0,9";"71,0";"5,2";"";"0,0"
"11/05/2022";"0700";"21,2";"21,5";"21,2";"83,0";"83,0";"82,0";"18,2";"18,3";"18,1";"1009,8";"1010,5";"1009,8";"2,1";"70,0";"4,9";"";"0,0"
"11/05/2022";"0800";"20,9";"21,3";"20,9";"85,0";"85,0";"83,0";"18,2";"18,3";"18,1";"1009,7";"1009,8";"1009,4";"1,2";"18,0";"6,3";"";"0,0"
"11/05/2022";"0900";"20,9";"21,1";"20,9";"85,0";"86,0";"85,0";"18,3";"18,6";"18,2";"1010,3";"1010,3";"1009,7";"1,0";"352,0";"3,2";"";"0,0"
"11/05/2022";"1000";"21,6";"21,6";"20,9";"84,0";"85,0";"83,0";"18,7";"18,7";"18,4";"1010,4";"1010,6";"1010,3";"1,6";"93,0";"4,0";"91,20";"0,0"
"11/05/2022";"1100";"22,9";"22,9";"21,5";"81,0";"84,0";"81,0";"19,5";"19,6";"18,6";"1010,5";"1010,5";"1010,3";"2,1";"82,0";"5,5";"691,30";"0,0"
"11/05/2022";"1200";"23,2";"23,4";"22,3";"78,0";"81,0";"77,0";"19,2";"19,6";"18,8";"1010,9";"1010,9";"1010,4";"2,5";"66,0";"6,2";"1195,50";"0,0"
"11/05/2022";"1300";"24,7";"24,7";"23,2";"74,0";"78,0";"73,0";"19,8";"19,8";"18,9";"1010,7";"1011,0";"1010,7";"2,5";"72,0";"5,8";"1914,50";"0,0"
"11/05/2022";"1400";"25,6";"25,6";"24,3";"71,0";"74,0";"71,0";"19,9";"20,0";"19,0";"1009,5";"1010,7";"1009,5";"3,4";"105,0";"7,5";"2500,30";"0,0"
"11/05/2022";"1500";"26,6";"26,7";"25,4";"62,0";"71,0";"60,0";"18,8";"20,4";"17,8";"1008,3";"1009,5";"1008,3";"2,1";"71,0";"6,4";"2503,50";"0,0"
"11/05/2022";"1600";"27,5";"27,8";"26,2";"56,0";"62,0";"55,0";"18,1";"19,0";"17,5";"1007,0";"1008,3";"1007,0";"1,7";"83,0";"5,9";"2410,60";"0,0"
"11/05/2022";"1700";"25,7";"27,8";"25,6";"68,0";"69,0";"55,0";"19,3";"20,5";"17,7";"1006,5";"1007,0";"1006,5";"3,2";"90,0";"6,9";"1782,40";"0,0"
"11/05/2022";"1800";"28,6";"28,8";"25,7";"56,0";"69,0";"56,0";"18,8";"20,3";"18,5";"1006,2";"1006,5";"1006,1";"1,1";"75,0";"5,3";"1418,40";"0,0"
"11/05/2022";"1900";"27,1";"28,6";"26,6";"64,0";"67,0";"56,0";"19,5";"20,3";"18,7";"1006,1";"1006,2";"1006,0";"1,2";"73,0";"3,1";"847,60";"0,0"
"11/05/2022";"2000";"25,1";"27,1";"25,1";"75,0";"75,0";"63,0";"20,4";"20,6";"19,2";"1006,4";"1006,4";"1006,1";"2,1";"138,0";"2,9";"135,60";"0,0"
"11/05/2022";"2100";"24,6";"25,1";"24,4";"82,0";"82,0";"75,0";"21,3";"21,3";"20,4";"1006,7";"1006,7";"1006,4";"1,2";"72,0";"2,9";"9,40";"0,0"
"11/05/2022";"2200";"24,3";"24,6";"24,2";"87,0";"87,0";"82,0";"21,9";"22,2";"21,3";"1006,7";"1006,7";"1006,6";"1,4";"62,0";"2,8";"";"0,0"
"11/05/2022";"2300";"24,6";"24,6";"23,9";"81,0";"87,0";"81,0";"21,2";"21,9";"20,6";"1006,9";"1006,9";"1006,7";"1,1";"52,0";"2,4";"";"0,0"
"12/05/2022";"0000";"25,4";"25,9";"24,1";"68,0";"81,0";"67,0";"19,0";"21,3";"19,0";"1007,1";"1007,1";"1006,9";"0,9";"337,0";"3,0";"";"0,0"
"12/05/2022";"0100";"24,3";"25,4";"24,3";"70,0";"71,0";"67,0";"18,5";"19,0";"18,4";"1007,2";"1007,2";"1007,1";"1,0";"306,0";"3,0";"";"0,0"
"12/05/2022";"0200";"24,4";"24,6";"24,2";"72,0";"73,0";"70,0";"19,1";"19,2";"18,4";"1007,5";"1007,5";"1007,1";"1,6";"296,0";"2,5";"";"0,0"
"12/05/2022";"0300";"24,3";"24,8";"24,3";"85,0";"85,0";"72,0";"21,7";"21,7";"19,1";"1008,0";"1008,0";"1007,5";"4,1";"282,0";"10,7";"";"0,0"
"12/05/2022";"0400";"24,0";"24,7";"24,0";"91,0";"91,0";"84,0";"22,4";"22,5";"21,5";"1008,2";"1008,3";"1008,0";"4,3";"277,0";"10,6";"";"0,0"
"12/05/2022";"0500";"23,9";"24,1";"23,7";"85,0";"91,0";"85,0";"21,3";"22,5";"21,2";"1008,2";"1008,4";"1008,1";"3,9";"276,0";"10,6";"";"0,0"
"12/05/2022";"0600";"23,7";"24,0";"23,7";"74,0";"85,0";"74,0";"18,8";"21,3";"18,8";"1008,3";"1008,3";"1008,1";"3,9";"262,0";"10,5";"";"0,0"
"12/05/2022";"0700";"23,4";"23,7";"23,3";"77,0";"77,0";"74,0";"19,0";"19,1";"18,7";"1008,3";"1008,4";"1008,3";"3,2";"274,0";"8,6";"";"0,0"
"12/05/2022";"0800";"22,8";"23,4";"22,7";"80,0";"80,0";"75,0";"19,2";"19,2";"18,6";"1008,7";"1008,7";"1008,3";"3,5";"269,0";"8,4";"";"0,0"
"12/05/2022";"0900";"21,9";"22,8";"21,9";"86,0";"86,0";"79,0";"19,5";"19,7";"18,6";"1009,4";"1009,4";"1008,7";"2,1";"288,0";"7,7";"";"0,0"
"12/05/2022";"1000";"21,2";"22,0";"20,9";"92,0";"92,0";"86,0";"19,8";"20,0";"19,4";"1010,2";"1010,3";"1009,4";"1,8";"292,0";"6,7";"3,20";"12,6"
"12/05/2022";"1100";"21,2";"21,3";"21,1";"93,0";"93,0";"92,0";"20,0";"20,1";"19,8";"1010,8";"1010,8";"1010,2";"1,4";"278,0";"4,8";"93,70";"3,4"
"12/05/2022";"1200";"22,6";"22,7";"21,2";"87,0";"93,0";"87,0";"20,3";"20,6";"20,0";"1011,6";"1011,6";"1010,8";"2,9";"283,0";"7,4";"381,80";"0,0"
"12/05/2022";"1300";"23,2";"23,2";"22,6";"85,0";"87,0";"85,0";"20,6";"20,6";"20,0";"1011,9";"1011,9";"1011,5";"3,0";"283,0";"8,1";"456,80";"0,0"
"12/05/2022";"1400";"23,1";"23,7";"23,1";"85,0";"86,0";"83,0";"20,4";"21,0";"20,4";"1011,5";"1012,0";"1011,5";"6,0";"258,0";"11,7";"778,70";"0,0"
"12/05/2022";"1500";"23,6";"23,6";"22,8";"81,0";"86,0";"81,0";"20,3";"20,7";"20,1";"1011,3";"1011,7";"1011,3";"4,1";"270,0";"11,7";"729,70";"0,0"
"12/05/2022";"1600";"23,0";"23,7";"23,0";"82,0";"82,0";"78,0";"19,7";"20,3";"19,3";"1010,7";"1011,3";"1010,7";"3,9";"275,0";"9,0";"1051,80";"0,2"
"12/05/2022";"1700";"23,0";"23,1";"22,1";"83,0";"88,0";"80,0";"20,0";"20,4";"19,0";"1010,3";"1010,7";"1010,3";"4,0";"267,0";"9,3";"525,80";"0,4"
"12/05/2022";"1800";"22,9";"23,1";"22,8";"77,0";"84,0";"77,0";"18,7";"20,1";"18,6";"1010,4";"1010,4";"1010,2";"4,5";"271,0";"9,9";"446,70";"0,0"
"12/05/2022";"1900";"23,0";"23,1";"22,8";"75,0";"78,0";"75,0";"18,4";"19,0";"18,3";"1010,5";"1010,5";"1010,3";"3,5";"272,0";"8,9";"216,00";"0,0"
"12/05/2022";"2000";"22,9";"23,1";"22,8";"70,0";"76,0";"70,0";"17,0";"18,5";"17,0";"1010,9";"1010,9";"1010,5";"3,9";"264,0";"8,2";"95,10";"0,0"
"12/05/2022";"2100";"22,8";"23,1";"22,4";"73,0";"73,0";"66,0";"17,7";"17,8";"16,1";"1011,4";"1011,4";"1010,9";"2,6";"281,0";"7,3";"0,10";"0,0"
"12/05/2022";"2200";"23,2";"23,2";"22,8";"69,0";"75,0";"69,0";"17,3";"18,4";"17,3";"1012,1";"1012,1";"1011,4";"3,8";"266,0";"8,0";"";"0,0"
"12/05/2022";"2300";"23,3";"23,3";"23,1";"68,0";"70,0";"67,0";"17,0";"17,4";"16,9";"1012,7";"1012,7";"1012,1";"3,4";"265,0";"7,7";"";"0,0"
"13/05/2022";"0000";"23,2";"23,3";"23,1";"67,0";"69,0";"67,0";"16,7";"17,2";"16,7";"1013,1";"1013,2";"1012,7";"3,1";"266,0";"6,8";"";"0,0"
"13/05/2022";"0100";"23,2";"23,3";"23,2";"66,0";"68,0";"66,0";"16,4";"17,0";"16,4";"1013,2";"1013,4";"1013,1";"3,0";"265,0";"6,2";"";"0,0"
"13/05/2022";"0200";"23,2";"23,3";"23,2";"63,0";"66,0";"63,0";"15,8";"16,5";"15,8";"1013,4";"1013,4";"1013,2";"2,3";"267,0";"5,9";"";"0,0"
"13/05/2022";"0300";"22,4";"23,2";"22,4";"68,0";"68,0";"63,0";"16,1";"16,2";"15,9";"1013,3";"1013,5";"1013,3";"1,5";"303,0";"5,0";"";"0,0"
"13/05/2022";"0400";"22,4";"22,4";"22,3";"69,0";"69,0";"68,0";"16,5";"16,5";"16,1";"1012,7";"1013,3";"1012,7";"1,2";"307,0";"2,9";"";"0,0"
"13/05/2022";"0500";"21,9";"22,4";"21,9";"71,0";"71,0";"69,0";"16,4";"16,5";"16,2";"1012,5";"1012,7";"1012,5";"1,4";"324,0";"2,7";"";"0,0"
"13/05/2022";"0600";"21,9";"22,0";"21,8";"73,0";"73,0";"71,0";"16,8";"16,8";"16,4";"1012,3";"1012,5";"1012,3";"1,1";"309,0";"2,7";"";"0,0"
"13/05/2022";"0700";"21,4";"21,9";"21,4";"76,0";"76,0";"72,0";"17,0";"17,1";"16,6";"1012,3";"1012,4";"1012,2";"1,4";"316,0";"2,7";"";"0,0"
"13/05/2022";"0800";"21,6";"21,9";"21,4";"73,0";"76,0";"73,0";"16,6";"17,2";"16,6";"1012,8";"1012,8";"1012,3";"1,9";"224,0";"4,5";"";"0,0"
"13/05/2022";"0900";"21,8";"22,0";"21,5";"74,0";"74,0";"71,0";"16,9";"17,2";"16,2";"1013,3";"1013,3";"1012,8";"0,5";"305,0";"4,5";"";"0,0"
"13/05/2022";"1000";"22,0";"22,1";"21,7";"73,0";"75,0";"73,0";"17,0";"17,2";"16,9";"1014,0";"1014,0";"1013,3";"0,4";"59,0";"2,0";"43,90";"0,0"
"13/05/2022";"1100";"22,9";"23,0";"21,9";"68,0";"74,0";"68,0";"16,8";"17,6";"16,7";"1014,7";"1014,7";"1014,0";"1,1";"270,0";"2,0";"623,60";"0,0"
"13/05/2022";"1200";"23,6";"23,6";"22,8";"66,0";"69,0";"66,0";"16,9";"17,3";"16,4";"1015,5";"1015,5";"1014,7";"1,7";"278,0";"3,9";"874,40";"0,0"
"13/05/2022";"1300";"24,4";"24,4";"23,4";"65,0";"68,0";"64,0";"17,3";"17,6";"16,7";"1015,8";"1015,8";"1015,5";"2,4";"274,0";"5,0";"1983,00";"0,0"
"13/05/2022";"1400";"24,6";"24,6";"23,4";"66,0";"69,0";"64,0";"17,9";"18,0";"16,6";"1015,2";"1015,8";"1015,2";"2,1";"278,0";"5,4";"1827,00";"0,0"
"13/05/2022";"1500";"23,6";"24,7";"23,4";"69,0";"69,0";"64,0";"17,6";"17,9";"16,9";"1014,7";"1015,2";"1014,7";"2,3";"264,0";"5,2";"1690,40";"0,0"
"13/05/2022";"1600";"23,9";"24,2";"23,4";"67,0";"70,0";"66,0";"17,5";"18,1";"17,2";"1013,7";"1014,7";"1013,7";"1,7";"255,0";"4,7";"1074,70";"0,0"
